,Round_home,Team_home,Opponent_home,Result_home,Venue_home,GF_home,GA_home,xG_home,xGA_home,Poss_home,Avg_GF_home,Avg_GA_home,Avg_xG_home,Avg_xGA_home,Avg_Poss_home,Label_home,Form_home,Opponent_Match_ID,Round_away,Team_away,Opponent_away,Result_away,Venue_away,GF_away,GA_away,xG_away,xGA_away,Poss_away,Avg_GF_away,Avg_GA_away,Avg_xG_away,Avg_xGA_away,Avg_Poss_away,Label_away,Form_away,Match_ID,Label
22-Liverpool-Chelsea,22,Liverpool,Chelsea,W,Home,4,1,2.9,0.6,50,3.3333333333333335,0.6666666666666666,3.4333333333333336,0.9333333333333332,63.0,1,10.0,22-Chelsea-Liverpool,22,Chelsea,Liverpool,L,Away,1,4,0.6,2.9,50,2.0,1.0,2.1,1.3999999999999997,55.333333333333336,-1,10.0,22-Chelsea-Liverpool,1
22-Luton-Town-Brighton-and-Hove-Albion,22,Luton-Town,Brighton-and-Hove-Albion,W,Home,4,0,3.1,0.9,41,2.0,2.0,1.2666666666666666,1.6666666666666667,54.0,1,6.444444444444445,22-Brighton-and-Hove-Albion-Luton-Town,22,Brighton-and-Hove-Albion,Luton-Town,L,Away,0,4,0.9,3.1,59,1.3333333333333333,0.6666666666666666,2.1666666666666665,1.366666666666667,61.666666666666664,-1,7.555555555555555,22-Brighton-and-Hove-Albion-Luton-Town,1
22-Manchester-City-Burnley,22,Manchester-City,Burnley,W,Home,3,1,1.7,1.4,74,2.6666666666666665,1.0,2.5333333333333337,0.8666666666666666,74.66666666666667,1,10.0,22-Burnley-Manchester-City,22,Burnley,Manchester-City,L,Away,1,3,1.4,1.7,26,1.0,2.0,1.0333333333333334,1.966666666666667,35.666666666666664,-1,4.666666666666667,22-Burnley-Manchester-City,1
22-Nottingham-Forest-Arsenal,22,Nottingham-Forest,Arsenal,L,Home,1,2,0.5,1.2,27,2.3333333333333335,1.6666666666666667,1.8,1.4666666666666668,44.666666666666664,-1,7.333333333333333,22-Arsenal-Nottingham-Forest,22,Arsenal,Nottingham-Forest,W,Away,2,1,1.2,0.5,73,2.0,1.3333333333333333,2.533333333333333,0.9666666666666667,64.33333333333333,1,6.0,22-Arsenal-Nottingham-Forest,-1
22-West-Ham-United-Bournemouth,22,West-Ham-United,Bournemouth,D,Home,1,1,1.4,1.2,48,1.3333333333333333,0.6666666666666666,1.4666666666666668,2.5,34.0,0,7.555555555555555,22-Bournemouth-West-Ham-United,22,Bournemouth,West-Ham-United,D,Away,1,1,1.2,1.4,52,1.3333333333333333,2.3333333333333335,1.6333333333333335,1.366666666666667,44.333333333333336,0,5.111111111111111,22-Bournemouth-West-Ham-United,0
22-Wolverhampton-Wanderers-Manchester-United,22,Wolverhampton-Wanderers,Manchester-United,L,Home,3,4,2.1,3.3,53,2.3333333333333335,0.3333333333333333,1.8,1.2,40.333333333333336,-1,8.666666666666668,22-Manchester-United-Wolverhampton-Wanderers,22,Manchester-United,Wolverhampton-Wanderers,W,Away,4,3,3.3,2.1,47,2.0,2.0,0.9,1.2000000000000002,46.333333333333336,1,6.444444444444445,22-Manchester-United-Wolverhampton-Wanderers,-1
23-Arsenal-Liverpool,23,Arsenal,Liverpool,W,Home,3,1,3.5,0.4,43,2.6666666666666665,1.0,2.033333333333333,0.6666666666666666,64.33333333333333,1,8.222222222222221,23-Liverpool-Arsenal,23,Liverpool,Arsenal,L,Away,1,3,0.4,3.5,57,4.0,1.0,3.8000000000000003,0.8666666666666667,57.0,-1,10.0,23-Liverpool-Arsenal,1
23-Bournemouth-Nottingham-Forest,23,Bournemouth,Nottingham-Forest,D,Home,1,1,1.3,0.5,45,0.6666666666666666,2.6666666666666665,1.4333333333333336,1.7333333333333336,47.333333333333336,0,4.666666666666667,23-Nottingham-Forest-Bournemouth,23,Nottingham-Forest,Bournemouth,D,Away,1,1,0.5,1.3,55,1.6666666666666667,2.0,0.8000000000000002,1.0666666666666667,41.0,0,5.111111111111111,23-Nottingham-Forest-Bournemouth,0
23-Brentford-Manchester-City,23,Brentford,Manchester-City,L,Home,1,3,1.0,2.1,28,2.0,2.6666666666666665,1.4000000000000001,1.7,45.0,-1,5.555555555555555,23-Manchester-City-Brentford,23,Manchester-City,Brentford,W,Away,3,1,2.1,1.0,72,2.6666666666666665,1.0,2.3000000000000003,1.0,75.33333333333333,1,10.0,23-Manchester-City-Brentford,-1
23-Brighton-and-Hove-Albion-Crystal-Palace,23,Brighton-and-Hove-Albion,Crystal-Palace,W,Home,4,1,1.4,0.3,68,0.0,1.3333333333333333,1.4000000000000001,1.6333333333333335,66.33333333333333,1,5.333333333333333,23-Crystal-Palace-Brighton-and-Hove-Albion,23,Crystal-Palace,Brighton-and-Hove-Albion,L,Away,1,4,0.3,1.4,32,2.0,2.6666666666666665,0.7999999999999999,1.8333333333333333,46.333333333333336,-1,7.777777777777778,23-Crystal-Palace-Brighton-and-Hove-Albion,1
23-Burnley-Fulham,23,Burnley,Fulham,D,Home,2,2,1.8,1.5,44,1.3333333333333333,2.3333333333333335,1.2333333333333334,1.9333333333333338,33.666666666666664,0,4.444444444444445,23-Fulham-Burnley,23,Fulham,Burnley,D,Away,2,2,1.5,1.8,56,0.6666666666666666,0.6666666666666666,1.2,1.8999999999999997,51.666666666666664,0,6.444444444444445,23-Fulham-Burnley,0
23-Chelsea-Wolverhampton-Wanderers,23,Chelsea,Wolverhampton-Wanderers,L,Home,2,4,1.7,2.0,64,1.6666666666666667,2.0,1.4333333333333333,2.0,51.0,-1,7.333333333333333,23-Wolverhampton-Wanderers-Chelsea,23,Wolverhampton-Wanderers,Chelsea,W,Away,4,2,2.0,1.7,36,2.0,1.3333333333333333,1.7,1.5666666666666664,44.666666666666664,1,6.222222222222222,23-Wolverhampton-Wanderers-Chelsea,-1
23-Manchester-United-West-Ham-United,23,Manchester-United,West-Ham-United,W,Home,3,0,0.7,1.4,51,2.3333333333333335,2.3333333333333335,1.6333333333333335,1.3333333333333337,46.666666666666664,1,7.111111111111112,23-West-Ham-United-Manchester-United,23,West-Ham-United,Manchester-United,L,Away,0,3,1.4,0.7,49,1.0,1.0,1.4666666666666668,2.0,41.0,-1,6.666666666666666,23-West-Ham-United-Manchester-United,1
23-Newcastle-United-Luton-Town,23,Newcastle-United,Luton-Town,D,Home,4,4,2.3,2.4,55,2.3333333333333335,2.6666666666666665,1.5,3.8000000000000003,35.333333333333336,0,6.0,23-Luton-Town-Newcastle-United,23,Luton-Town,Newcastle-United,D,Away,4,4,2.4,2.3,45,2.3333333333333335,1.3333333333333333,2.1,1.1666666666666667,51.333333333333336,0,7.111111111111112,23-Luton-Town-Newcastle-United,0
23-Sheffield-United-Aston-Villa,23,Sheffield-United,Aston-Villa,L,Home,0,5,1.4,2.2,37,1.3333333333333333,2.3333333333333335,1.2,1.866666666666667,41.333333333333336,-1,4.444444444444445,23-Aston-Villa-Sheffield-United,23,Aston-Villa,Sheffield-United,W,Away,5,0,2.2,1.4,63,1.3333333333333333,1.6666666666666667,1.933333333333333,1.6333333333333335,64.33333333333333,1,6.222222222222222,23-Aston-Villa-Sheffield-United,-1
24-Aston-Villa-Manchester-United,24,Aston-Villa,Manchester-United,L,Home,1,2,2.4,1.8,56,2.0,1.0,1.5999999999999996,1.7,64.0,-1,6.888888888888889,24-Manchester-United-Aston-Villa,24,Manchester-United,Aston-Villa,W,Away,2,1,1.8,2.4,44,3.0,1.6666666666666667,1.5999999999999999,1.566666666666667,45.0,1,9.11111111111111,24-Manchester-United-Aston-Villa,-1
24-Crystal-Palace-Chelsea,24,Crystal-Palace,Chelsea,L,Home,1,3,0.6,1.4,23,1.3333333333333333,3.6666666666666665,0.5666666666666667,1.8333333333333333,41.666666666666664,-1,5.555555555555555,24-Chelsea-Crystal-Palace,24,Chelsea,Crystal-Palace,W,Away,3,1,1.4,0.6,77,1.3333333333333333,2.6666666666666665,1.5,1.8999999999999997,56.333333333333336,1,5.111111111111111,24-Chelsea-Crystal-Palace,-1
24-Fulham-Bournemouth,24,Fulham,Bournemouth,W,Home,3,1,1.6,1.8,49,0.6666666666666666,1.0,1.3,1.9666666666666668,57.0,1,5.777777777777777,24-Bournemouth-Fulham,24,Bournemouth,Fulham,L,Away,1,3,1.8,1.6,51,0.6666666666666666,2.0,1.3000000000000003,1.1333333333333335,45.666666666666664,-1,5.777777777777777,24-Bournemouth-Fulham,1
24-Liverpool-Burnley,24,Liverpool,Burnley,W,Home,3,1,2.8,1.3,70,3.0,1.3333333333333333,1.6000000000000003,1.8333333333333333,55.666666666666664,1,7.333333333333333,24-Burnley-Liverpool,24,Burnley,Liverpool,L,Away,1,3,1.3,2.8,30,1.3333333333333333,2.0,1.4333333333333336,1.3666666666666671,36.333333333333336,-1,5.555555555555555,24-Burnley-Liverpool,1
24-Luton-Town-Sheffield-United,24,Luton-Town,Sheffield-United,L,Home,1,3,1.8,1.7,74,3.0,1.6666666666666667,2.1333333333333333,1.4333333333333333,49.0,-1,7.777777777777778,24-Sheffield-United-Luton-Town,24,Sheffield-United,Luton-Town,W,Away,3,1,1.7,1.8,26,1.3333333333333333,3.3333333333333335,1.5666666666666667,1.8666666666666665,47.0,1,4.222222222222222,24-Sheffield-United-Luton-Town,-1
24-Manchester-City-Everton,24,Manchester-City,Everton,W,Home,2,0,1.6,0.3,72,3.0,1.3333333333333333,2.266666666666667,1.2333333333333334,72.66666666666667,1,10.0,24-Everton-Manchester-City,24,Everton,Manchester-City,L,Away,0,2,0.3,1.6,28,0.6666666666666666,0.6666666666666666,1.8666666666666665,1.2666666666666666,35.0,-1,6.666666666666666,24-Everton-Manchester-City,1
24-Nottingham-Forest-Newcastle-United,24,Nottingham-Forest,Newcastle-United,L,Home,2,3,1.5,0.5,39,1.3333333333333333,2.0,0.7333333333333334,1.2333333333333334,44.666666666666664,-1,4.666666666666667,24-Newcastle-United-Nottingham-Forest,24,Newcastle-United,Nottingham-Forest,W,Away,3,2,0.5,1.5,61,3.0,2.6666666666666665,2.0666666666666664,2.2666666666666666,40.666666666666664,1,6.888888888888889,24-Newcastle-United-Nottingham-Forest,-1
24-West-Ham-United-Arsenal,24,West-Ham-United,Arsenal,L,Home,0,6,0.2,3.6,30,1.0,2.0,1.7,1.4666666666666668,46.666666666666664,-1,5.333333333333333,24-Arsenal-West-Ham-United,24,Arsenal,West-Ham-United,W,Away,6,0,3.6,0.2,70,3.3333333333333335,0.6666666666666666,2.6666666666666665,0.39999999999999997,58.666666666666664,1,10.0,24-Arsenal-West-Ham-United,-1
24-Wolverhampton-Wanderers-Brentford,24,Wolverhampton-Wanderers,Brentford,L,Home,0,2,1.0,1.9,71,2.3333333333333335,2.0,1.7333333333333332,1.9999999999999998,39.0,-1,6.888888888888889,24-Brentford-Wolverhampton-Wanderers,24,Brentford,Wolverhampton-Wanderers,W,Away,2,0,1.9,1.0,29,2.0,2.6666666666666665,1.2666666666666666,2.0666666666666664,36.333333333333336,1,5.111111111111111,24-Brentford-Wolverhampton-Wanderers,-1
25-Brentford-Liverpool,25,Brentford,Liverpool,L,Home,1,4,1.6,2.8,38,1.6666666666666667,2.0,1.5,1.9999999999999998,30.0,-1,6.0,25-Liverpool-Brentford,25,Liverpool,Brentford,W,Away,4,1,2.8,1.6,62,2.6666666666666665,1.6666666666666667,2.0333333333333337,1.7999999999999998,59.0,1,7.777777777777778,25-Liverpool-Brentford,-1
25-Burnley-Arsenal,25,Burnley,Arsenal,L,Home,0,5,0.3,2.3,36,1.3333333333333333,2.6666666666666665,1.5,2.0000000000000004,33.333333333333336,-1,4.444444444444445,25-Arsenal-Burnley,25,Arsenal,Burnley,W,Away,5,0,2.3,0.3,64,3.6666666666666665,0.6666666666666666,2.766666666666666,0.3666666666666667,62.0,1,10.0,25-Arsenal-Burnley,-1
25-Everton-Crystal-Palace,25,Everton,Crystal-Palace,D,Home,1,1,1.7,0.7,61,0.6666666666666666,1.3333333333333333,1.5999999999999999,1.4000000000000001,33.666666666666664,0,5.333333333333333,25-Crystal-Palace-Everton,25,Crystal-Palace,Everton,D,Away,1,1,0.7,1.7,39,1.6666666666666667,3.0,0.6666666666666666,1.2000000000000002,36.0,0,5.111111111111111,25-Crystal-Palace-Everton,0
25-Fulham-Aston-Villa,25,Fulham,Aston-Villa,L,Home,1,2,1.5,1.5,52,1.6666666666666667,1.0,1.5666666666666667,1.8333333333333333,58.333333333333336,-1,8.0,25-Aston-Villa-Fulham,25,Aston-Villa,Fulham,W,Away,2,1,1.5,1.5,48,2.3333333333333335,1.6666666666666667,1.9999999999999998,1.9333333333333333,60.0,1,5.555555555555555,25-Aston-Villa-Fulham,-1
25-Luton-Town-Manchester-United,25,Luton-Town,Manchester-United,L,Home,1,2,1.8,2.9,58,3.0,2.3333333333333335,2.433333333333333,1.633333333333333,53.333333333333336,-1,6.222222222222222,25-Manchester-United-Luton-Town,25,Manchester-United,Luton-Town,W,Away,2,1,2.9,1.8,42,3.0,1.3333333333333333,1.9333333333333333,1.9666666666666668,47.333333333333336,1,10.0,25-Manchester-United-Luton-Town,-1
25-Manchester-City-Chelsea,25,Manchester-City,Chelsea,D,Home,1,1,2.6,1.4,70,2.6666666666666665,0.6666666666666666,1.8,0.9,72.66666666666667,0,10.0,25-Chelsea-Manchester-City,25,Chelsea,Manchester-City,D,Away,1,1,1.4,2.6,30,2.0,3.0,1.2333333333333332,1.8333333333333333,63.666666666666664,0,6.0,25-Chelsea-Manchester-City,0
25-Newcastle-United-Bournemouth,25,Newcastle-United,Bournemouth,D,Home,2,2,2.2,2.2,62,3.3333333333333335,2.3333333333333335,1.7999999999999998,1.7666666666666666,51.666666666666664,0,8.88888888888889,25-Bournemouth-Newcastle-United,25,Bournemouth,Newcastle-United,D,Away,2,2,2.2,2.2,38,1.0,1.6666666666666667,1.4333333333333336,1.166666666666667,49.333333333333336,0,5.333333333333333,25-Bournemouth-Newcastle-United,0
25-Nottingham-Forest-West-Ham-United,25,Nottingham-Forest,West-Ham-United,W,Home,2,0,2.8,0.5,49,1.3333333333333333,2.0,0.8333333333333335,1.0,40.333333333333336,1,4.444444444444445,25-West-Ham-United-Nottingham-Forest,25,West-Ham-United,Nottingham-Forest,L,Away,0,2,0.5,2.8,51,0.3333333333333333,3.3333333333333335,1.0,1.8333333333333333,42.333333333333336,-1,4.222222222222222,25-West-Ham-United-Nottingham-Forest,1
25-Sheffield-United-Brighton-and-Hove-Albion,25,Sheffield-United,Brighton-and-Hove-Albion,L,Home,0,5,0.6,2.9,21,1.6666666666666667,3.0,1.3,1.7000000000000002,36.666666666666664,-1,6.0,25-Brighton-and-Hove-Albion-Sheffield-United,25,Brighton-and-Hove-Albion,Sheffield-United,W,Away,5,0,2.9,0.6,79,1.6666666666666667,2.3333333333333335,1.1666666666666667,1.666666666666667,58.333333333333336,1,5.555555555555555,25-Brighton-and-Hove-Albion-Sheffield-United,-1
26-Arsenal-Newcastle-United,26,Arsenal,Newcastle-United,W,Home,4,1,2.8,0.2,55,4.666666666666667,0.3333333333333333,3.1333333333333333,0.3,59.0,1,10.0,26-Newcastle-United-Arsenal,26,Newcastle-United,Arsenal,L,Away,1,4,0.2,2.8,45,3.0,2.6666666666666665,1.6666666666666667,2.033333333333333,59.333333333333336,-1,7.777777777777778,26-Newcastle-United-Arsenal,1
26-Aston-Villa-Nottingham-Forest,26,Aston-Villa,Nottingham-Forest,W,Home,4,2,3.6,2.6,58,2.6666666666666665,1.0,2.033333333333333,1.5666666666666664,55.666666666666664,1,7.777777777777778,26-Nottingham-Forest-Aston-Villa,26,Nottingham-Forest,Aston-Villa,L,Away,2,4,2.6,3.6,42,1.6666666666666667,1.3333333333333333,1.6000000000000003,0.7666666666666666,47.666666666666664,-1,6.888888888888889,26-Nottingham-Forest-Aston-Villa,1
26-Bournemouth-Manchester-City,26,Bournemouth,Manchester-City,L,Home,0,1,0.9,1.6,38,1.3333333333333333,2.0,1.7666666666666668,1.4333333333333336,44.666666666666664,-1,5.555555555555555,26-Manchester-City-Bournemouth,26,Manchester-City,Bournemouth,W,Away,1,0,1.6,0.9,62,2.0,0.6666666666666666,2.1,0.9,71.33333333333333,1,8.666666666666668,26-Manchester-City-Bournemouth,-1
26-Brighton-and-Hove-Albion-Everton,26,Brighton-and-Hove-Albion,Everton,D,Home,1,1,1.4,0.3,64,3.3333333333333335,1.0,1.8333333333333333,0.8333333333333334,65.0,0,7.777777777777778,26-Everton-Brighton-and-Hove-Albion,26,Everton,Brighton-and-Hove-Albion,D,Away,1,1,0.3,1.4,36,1.0,1.6666666666666667,1.5333333333333332,1.1,44.0,0,5.555555555555555,26-Everton-Brighton-and-Hove-Albion,0
26-Crystal-Palace-Burnley,26,Crystal-Palace,Burnley,W,Home,3,0,2.4,0.1,56,1.0,2.6666666666666665,0.5333333333333332,1.5,31.333333333333332,1,4.666666666666667,26-Burnley-Crystal-Palace,26,Burnley,Crystal-Palace,L,Away,0,3,0.1,2.4,44,1.0,3.3333333333333335,1.1333333333333335,2.2,36.666666666666664,-1,4.222222222222222,26-Burnley-Crystal-Palace,1
26-Liverpool-Luton-Town,26,Liverpool,Luton-Town,W,Home,4,1,3.3,0.9,60,2.6666666666666665,1.6666666666666667,2.0,2.1333333333333333,63.0,1,8.222222222222221,26-Luton-Town-Liverpool,26,Luton-Town,Liverpool,L,Away,1,4,0.9,3.3,40,2.0,3.0,2.0,2.3000000000000003,59.0,-1,4.222222222222222,26-Luton-Town-Liverpool,1
26-Manchester-United-Fulham,26,Manchester-United,Fulham,L,Home,1,2,1.7,1.2,57,2.3333333333333335,0.6666666666666666,1.8,1.866666666666667,45.666666666666664,-1,10.0,26-Fulham-Manchester-United,26,Fulham,Manchester-United,W,Away,2,1,1.2,1.7,43,2.0,1.6666666666666667,1.5333333333333332,1.7,52.333333333333336,1,6.444444444444445,26-Fulham-Manchester-United,-1
26-West-Ham-United-Brentford,26,West-Ham-United,Brentford,W,Home,4,2,1.7,0.9,41,0.0,3.6666666666666665,0.7000000000000001,2.3666666666666667,43.333333333333336,1,3.333333333333333,26-Brentford-West-Ham-United,26,Brentford,West-Ham-United,L,Away,2,4,0.9,1.7,59,1.3333333333333333,2.3333333333333335,1.5,1.9666666666666666,31.666666666666668,-1,5.555555555555555,26-Brentford-West-Ham-United,1
26-Wolverhampton-Wanderers-Sheffield-United,26,Wolverhampton-Wanderers,Sheffield-United,W,Home,1,0,1.3,0.6,63,2.0,1.6666666666666667,1.5999999999999999,1.7333333333333334,45.333333333333336,1,7.777777777777778,26-Sheffield-United-Wolverhampton-Wanderers,26,Sheffield-United,Wolverhampton-Wanderers,L,Away,0,1,0.6,1.3,37,1.0,3.6666666666666665,1.2333333333333332,2.3,28.0,-1,5.555555555555555,26-Sheffield-United-Wolverhampton-Wanderers,1
27-Brentford-Chelsea,27,Brentford,Chelsea,D,Home,2,2,1.8,1.8,33,1.6666666666666667,2.6666666666666665,1.4666666666666668,1.833333333333333,42.0,0,5.111111111111111,27-Chelsea-Brentford,27,Chelsea,Brentford,D,Away,2,2,1.8,1.8,67,2.0,0.6666666666666666,1.6666666666666667,1.5999999999999999,48.0,0,8.88888888888889,27-Chelsea-Brentford,0
27-Burnley-Bournemouth,27,Burnley,Bournemouth,L,Home,0,2,1.5,1.1,74,0.3333333333333333,3.6666666666666665,0.5666666666666668,2.5,36.666666666666664,-1,3.333333333333333,27-Bournemouth-Burnley,27,Bournemouth,Burnley,W,Away,2,0,1.1,1.5,26,1.0,2.0,1.6333333333333337,1.8000000000000005,42.333333333333336,1,4.444444444444445,27-Bournemouth-Burnley,-1
27-Everton-West-Ham-United,27,Everton,West-Ham-United,L,Home,1,3,2.7,1.9,55,0.6666666666666666,1.3333333333333333,0.7666666666666665,1.2333333333333332,41.666666666666664,-1,5.777777777777777,27-West-Ham-United-Everton,27,West-Ham-United,Everton,W,Away,3,1,1.9,2.7,45,1.3333333333333333,3.3333333333333335,0.7999999999999999,2.4333333333333336,40.666666666666664,1,6.0,27-West-Ham-United-Everton,-1
27-Fulham-Brighton-and-Hove-Albion,27,Fulham,Brighton-and-Hove-Albion,W,Home,3,0,1.3,1.3,30,2.0,1.3333333333333333,1.4333333333333333,1.6666666666666667,48.0,1,7.777777777777778,27-Brighton-and-Hove-Albion-Fulham,27,Brighton-and-Hove-Albion,Fulham,L,Away,0,3,1.3,1.3,70,2.3333333333333335,1.0,1.833333333333333,0.8333333333333335,63.666666666666664,-1,6.888888888888889,27-Brighton-and-Hove-Albion-Fulham,1
27-Luton-Town-Aston-Villa,27,Luton-Town,Aston-Villa,L,Home,2,3,1.8,1.9,46,1.0,3.0,1.5,2.6333333333333333,57.333333333333336,-1,3.333333333333333,27-Aston-Villa-Luton-Town,27,Aston-Villa,Luton-Town,W,Away,3,2,1.9,1.8,54,2.3333333333333335,1.6666666666666667,2.5,1.9666666666666668,54.0,1,8.222222222222221,27-Aston-Villa-Luton-Town,-1
27-Manchester-City-Manchester-United,27,Manchester-City,Manchester-United,W,Home,3,1,3.3,0.2,73,1.3333333333333333,0.3333333333333333,1.9333333333333336,0.8666666666666667,68.0,1,8.88888888888889,27-Manchester-United-Manchester-City,27,Manchester-United,Manchester-City,L,Away,1,3,0.2,3.3,27,1.6666666666666667,1.3333333333333333,2.1333333333333333,1.8000000000000005,47.666666666666664,-1,7.333333333333333,27-Manchester-United-Manchester-City,1
27-Newcastle-United-Wolverhampton-Wanderers,27,Newcastle-United,Wolverhampton-Wanderers,W,Home,3,0,2.1,0.8,44,2.0,2.6666666666666665,0.9666666666666667,2.1666666666666665,56.0,1,6.222222222222222,27-Wolverhampton-Wanderers-Newcastle-United,27,Wolverhampton-Wanderers,Newcastle-United,L,Away,0,3,0.8,2.1,56,1.0,1.0,1.3666666666666665,1.3666666666666665,54.333333333333336,-1,8.222222222222221,27-Wolverhampton-Wanderers-Newcastle-United,1
27-Nottingham-Forest-Liverpool,27,Nottingham-Forest,Liverpool,L,Home,0,1,1.0,2.0,31,2.0,2.3333333333333335,2.3000000000000003,1.5333333333333334,43.333333333333336,-1,5.555555555555555,27-Liverpool-Nottingham-Forest,27,Liverpool,Nottingham-Forest,W,Away,1,0,2.0,1.0,69,3.6666666666666665,1.0,2.966666666666667,1.2666666666666668,64.0,1,10.0,27-Liverpool-Nottingham-Forest,-1
27-Sheffield-United-Arsenal,27,Sheffield-United,Arsenal,L,Home,0,6,0.2,2.3,20,1.0,2.3333333333333335,0.9666666666666665,1.9999999999999998,28.0,-1,5.111111111111111,27-Arsenal-Sheffield-United,27,Arsenal,Sheffield-United,W,Away,6,0,2.3,0.2,80,5.0,0.3333333333333333,2.9,0.2333333333333333,63.0,1,10.0,27-Arsenal-Sheffield-United,-1
28-Arsenal-Brentford,28,Arsenal,Brentford,W,Home,2,1,1.3,1.0,71,5.0,0.3333333333333333,2.466666666666667,0.2333333333333333,66.33333333333333,1,10.0,28-Brentford-Arsenal,28,Brentford,Arsenal,L,Away,1,2,1.0,1.3,29,1.6666666666666667,3.3333333333333335,1.4333333333333333,2.0999999999999996,43.333333333333336,-1,4.666666666666667,28-Brentford-Arsenal,1
28-Bournemouth-Sheffield-United,28,Bournemouth,Sheffield-United,D,Home,2,2,3.3,1.2,69,1.3333333333333333,1.0,1.4000000000000004,1.7666666666666668,34.0,0,6.888888888888889,28-Sheffield-United-Bournemouth,28,Sheffield-United,Bournemouth,D,Away,2,2,1.2,3.3,31,0.0,4.0,0.4666666666666666,2.1666666666666665,26.0,0,3.333333333333333,28-Sheffield-United-Bournemouth,0
28-Brighton-and-Hove-Albion-Nottingham-Forest,28,Brighton-and-Hove-Albion,Nottingham-Forest,W,Home,1,0,0.4,0.7,63,2.0,1.3333333333333333,1.8666666666666665,0.7333333333333334,71.0,1,6.222222222222222,28-Nottingham-Forest-Brighton-and-Hove-Albion,28,Nottingham-Forest,Brighton-and-Hove-Albion,L,Away,0,1,0.7,0.4,37,1.3333333333333333,1.6666666666666667,2.1333333333333333,2.0333333333333337,40.666666666666664,-1,5.111111111111111,28-Nottingham-Forest-Brighton-and-Hove-Albion,1
28-Chelsea-Newcastle-United,28,Chelsea,Newcastle-United,W,Home,3,2,1.6,0.7,44,1.6666666666666667,1.0,1.8,2.0,44.666666666666664,1,7.777777777777778,28-Newcastle-United-Chelsea,28,Newcastle-United,Chelsea,L,Away,2,3,0.7,1.6,56,2.0,2.0,1.5,1.9333333333333333,50.333333333333336,-1,6.888888888888889,28-Newcastle-United-Chelsea,1
28-Crystal-Palace-Luton-Town,28,Crystal-Palace,Luton-Town,D,Home,1,1,2.7,0.8,49,1.6666666666666667,1.3333333333333333,1.1333333333333333,1.2333333333333334,39.0,0,6.444444444444445,28-Luton-Town-Crystal-Palace,28,Luton-Town,Crystal-Palace,D,Away,1,1,0.8,2.7,51,1.3333333333333333,3.0,1.5,2.6999999999999997,48.0,0,3.333333333333333,28-Luton-Town-Crystal-Palace,0
28-Liverpool-Manchester-City,28,Liverpool,Manchester-City,D,Home,1,1,2.7,1.6,53,3.0,0.6666666666666666,2.7000000000000006,1.1666666666666667,63.666666666666664,0,10.0,28-Manchester-City-Liverpool,28,Manchester-City,Liverpool,D,Away,1,1,1.6,2.7,47,1.6666666666666667,0.6666666666666666,2.5000000000000004,0.8333333333333334,68.33333333333333,0,9.11111111111111,28-Manchester-City-Liverpool,0
28-Manchester-United-Everton,28,Manchester-United,Everton,W,Home,2,0,2.7,1.6,51,1.3333333333333333,2.0,1.5999999999999999,2.1,42.0,1,5.111111111111111,28-Everton-Manchester-United,28,Everton,Manchester-United,L,Away,0,2,1.6,2.7,49,1.0,1.6666666666666667,1.5666666666666664,1.3333333333333333,50.666666666666664,-1,5.333333333333333,28-Everton-Manchester-United,1
28-West-Ham-United-Burnley,28,West-Ham-United,Burnley,D,Home,2,2,2.1,0.7,52,2.3333333333333335,1.6666666666666667,1.3666666666666665,2.1333333333333333,45.666666666666664,0,8.222222222222221,28-Burnley-West-Ham-United,28,Burnley,West-Ham-United,D,Away,2,2,0.7,2.1,48,0.0,3.3333333333333335,0.6333333333333334,1.9333333333333336,51.333333333333336,0,3.333333333333333,28-Burnley-West-Ham-United,0
28-Wolverhampton-Wanderers-Fulham,28,Wolverhampton-Wanderers,Fulham,W,Home,2,1,0.8,2.6,48,1.0,1.3333333333333333,1.2999999999999998,1.4333333333333336,49.333333333333336,1,7.333333333333333,28-Fulham-Wolverhampton-Wanderers,28,Fulham,Wolverhampton-Wanderers,L,Away,1,2,2.6,0.8,52,2.0,1.0,1.3333333333333333,1.5,41.666666666666664,-1,8.222222222222221,28-Fulham-Wolverhampton-Wanderers,1
29-Arsenal-Chelsea,29,Arsenal,Chelsea,W,Home,5,0,3.3,1.6,45,4.0,0.6666666666666666,2.1333333333333333,0.4666666666666666,68.66666666666667,1,10.0,29-Chelsea-Arsenal,29,Chelsea,Arsenal,L,Away,0,5,1.6,3.3,55,2.3333333333333335,1.3333333333333333,1.8666666666666665,1.3666666666666665,49.333333333333336,-1,8.88888888888889,29-Chelsea-Arsenal,1
29-Brighton-and-Hove-Albion-Manchester-City,29,Brighton-and-Hove-Albion,Manchester-City,L,Home,0,4,0.6,1.4,36,0.6666666666666666,1.3333333333333333,1.0333333333333332,0.7666666666666666,65.66666666666667,-1,6.888888888888889,29-Manchester-City-Brighton-and-Hove-Albion,29,Manchester-City,Brighton-and-Hove-Albion,W,Away,4,0,1.4,0.6,64,1.6666666666666667,0.6666666666666666,2.166666666666667,1.2666666666666666,60.666666666666664,1,8.666666666666668,29-Manchester-City-Brighton-and-Hove-Albion,-1
